name,namefr,type1,type1fr,type2/none,type2fr/none,generation,index,description,descriptionfr,image(link),hasMegaEvolution,weight(in kg),legendary,fabulous,size(in meter),biomes(where we can found it),evolution-stade,color,isMaxEvolution,hasBeenInAshTeam,hasGenderDifference,isFormSwitchable,baseHappiness,captureRate
litten,Flamiaou,fire,Feu,none,none,7,725,"While grooming itself, it builds up fur inside its stomach. It sets the fur alight and spews fiery attacks, which change based on how it coughs.",Les poils qu’il avale pendant sa toilette brûlent et forment une flamme dans son ventre. Celle-ci change selon la façon dont il la recrache.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png,False,4.3,False,False,0.4,N/A,1,red,False,False,False,False,70,45
torracat,Matoufeu,fire,Feu,none,none,7,726,"At its throat, it bears a bell of fire. The bell rings brightly whenever this Pokémon spits fire.","Il porte à son cou une cloche de feu. Lorsqu’il crache des flammes, cette dernière se met à tinter bruyamment.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png,False,25.0,False,False,0.7,N/A,2,red,False,False,False,False,70,45
incineroar,Félinferno,fire,Feu,dark,Ténèbres,7,727,"This Pokémon has a violent, selfish disposition. If it’s not in the mood to listen, it will ignore its Trainer’s orders with complete nonchalance.","Un Pokémon brutal qui n’en fait qu’à sa tête. Selon son humeur du moment, il lui arrive d’ignorer sciemment les ordres de son Dresseur.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png,False,83.0,False,False,1.8,N/A,3,red,True,False,False,False,70,45
popplio,Otaquin,water,Eau,none,none,7,728,"This Pokémon snorts body fluids from its nose, blowing balloons to smash into its foes. It’s famous for being a hard worker.","Connu pour son tempérament de battant, il rassemble l’eau de son corps au bout de son museau en un ballon qu’il projette sur l’ennemi.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png,False,7.5,False,False,0.4,N/A,1,blue,False,False,False,False,70,45
brionne,Otarlette,water,Eau,none,none,7,729,"A skillful dancer, it creates a sequence of water balloons as it dances, and briskly bombards its enemies.","Danseur hors pair, il produit des ballons d’eau à la chaîne afin d’éclabousser l’adversaire lors d’un impitoyable ballet funeste.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png,False,17.5,False,False,0.6,N/A,2,blue,False,False,False,False,70,45
primarina,Oratoria,water,Eau,fairy,Fée,7,730,It controls its water balloons with song. The melody is learned from others of its kind and is passed down from one generation to the next.,"Il contrôle ses ballons d’eau par son chant, dont la mélodie, apprise auprès de ses semblables, se transmet de génération en génération.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png,False,44.0,False,False,1.8,N/A,3,blue,True,False,False,False,70,45
pikipek,Picassaut,normal,Normal,flying,Vol,7,731,It can peck at a rate of 16 times a second to drill holes in trees. It uses the holes for food storage and for nesting.,Il creuse les arbres à raison de seize coups de bec par seconde. Le trou creusé lui sert ensuite à stocker des provisions ou à faire son nid.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png,False,1.2,False,False,0.3,N/A,1,black,False,False,False,False,70,255
trumbeak,Piclairon,normal,Normal,flying,Vol,7,732,"It eats berries and stores their seeds in its beak. When it encounters enemies or prey, it fires off all the seeds in a burst.","Il garde toujours dans son bec les pépins des fruits qu’il mange, ce qui lui permet de faire feu dès qu’un ennemi se présente.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png,False,14.8,False,False,0.6,N/A,2,black,False,False,False,False,70,120
toucannon,Bazoucan,normal,Normal,flying,Vol,7,733,"When it battles, its beak heats up. The temperature can easily exceed 212 degrees Fahrenheit, causing severe burns when it hits.","Pendant le combat, son bec chauffe et dépasse allègrement les 100 °C. Ses adversaires repartent généralement avec de graves brûlures.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png,False,26.0,False,False,1.1,N/A,3,black,True,False,False,False,70,45
yungoos,Manglouton,normal,Normal,none,none,7,734,"With its sharp fangs, it will bite anything. It did not originally live in Alola but was imported from another region.","Avec ses crocs acérés, il ne peut s’empêcher de mordre tout ce qui bouge. Il fut introduit à Alola il y a longtemps, depuis une autre région.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png,False,6.0,False,False,0.4,N/A,1,brown,False,False,False,False,70,255
gumshoos,Argouste,normal,Normal,none,none,7,735,"When it finds a trace of its prey, it patiently stakes out the location...but it’s always snoozing by nightfall.","Lorsqu’il est sur les traces d’une proie, ce Pokémon n’est pas du genre à abandonner. Sauf le soir, lorsqu’il tombe de sommeil.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png,False,14.2,False,False,0.7,N/A,2,brown,True,False,False,False,70,127
grubbin,Larvibule,bug,Insecte,none,none,7,736,Its strong jaw enables it to scrape trees and slurp out the sap. It normally lives underground.,Il creuse l’écorce des arbres avec ses robustes mandibules pour en siroter la sève. Il vit en temps normal dans le sol.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png,False,4.4,False,False,0.4,N/A,1,gray,False,False,False,False,70,255
charjabug,Chrysapile,bug,Insecte,electric,Électrik,7,737,"Its body is capable of storing electricity. On camping trips, people are grateful to have one around.","Avec son corps capable de stocker l’électricité comme une batterie, il a déjà sauvé la mise à plus d’un campeur peu prévoyant.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png,False,10.5,False,False,0.5,N/A,2,green,False,False,False,False,70,120
vikavolt,Lucanon,bug,Insecte,electric,Électrik,7,738,"It zips around, on sharp lookout for an opening. It concentrates electrical energy within its large jaws and uses it to zap its enemies.","Il virevolte dans tous les sens, guettant la faille pour frapper. Il concentre l’électricité dans ses grandes mandibules pour foudroyer l’ennemi.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png,False,45.0,False,False,1.5,N/A,3,blue,True,False,False,False,70,45
crabrawler,Crabagarre,fighting,Combat,none,none,7,739,"While guarding its weak points with its pincers, it looks for an opening and unleashes punches. When it loses, it foams at the mouth and faints.",Il protège ses points faibles avec ses pinces en guettant le moment propice pour riposter. Il crache de l’écume lorsqu’il tombe K.O.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png,False,7.0,False,False,0.6,N/A,1,purple,False,False,False,False,70,225
crabominable,Crabominable,fighting,Combat,ice,Glace,7,740,"It aimed for the top but got lost and ended up on a snowy mountain. Being forced to endure the cold, this Pokémon evolved and grew fur.","Il rêvait d’atteindre le sommet d’un pic enneigé, mais s’est égaré en chemin. Il a dû évoluer pour survivre au froid et a acquis un pelage fourni.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png,False,180.0,False,False,1.7,N/A,2,white,True,False,False,False,70,60
oricorio-baile,Plumeline,fire,Feu,flying,Vol,7,741,"It beats its wings together to create fire. As it moves in the steps of its beautiful dance, it bathes opponents in intense flames.",Il réunit ses ailes pour générer du feu. Sa chorégraphie envoûtante noie l’ennemi sous un torrent de flammes.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png,False,3.4,False,False,0.6,N/A,1,red,False,False,False,False,70,45
cutiefly,Bombydou,bug,Insecte,fairy,Fée,7,742,"It feeds on the nectar and pollen of flowers. Because it’s able to sense auras, it can identify which flowers are about to bloom.","Il se nourrit du nectar et du pollen des fleurs. Ayant la capacité de percevoir l’aura des choses, il sait quelles fleurs vont bientôt éclore.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png,False,0.2,False,False,0.1,N/A,1,yellow,False,False,False,False,70,190
ribombee,Rubombelle,bug,Insecte,fairy,Fée,7,743,"It rolls up pollen into puffs. It makes many different varieties, some used as food and others used in battle.","Il confectionne de petites boules de pollen de diverses natures, certaines lui servant de repas, d’autres à attaquer l’ennemi.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png,False,0.5,False,False,0.2,N/A,2,yellow,True,False,False,False,70,75
rockruff,Rocabot,rock,Roche,none,none,7,744,"It’s considered to be a good Pokémon for beginners because of its friendliness, but its disposition grows rougher as it grows up.","Comme il s’attache facilement à son Dresseur, on le conseille souvent aux débutants, bien qu’il ait tendance à devenir plus rebelle avec l’âge.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png,False,9.2,False,False,0.5,N/A,1,brown,False,False,False,False,70,190
lycanroc-midday,Lougaroc,rock,Roche,none,none,7,745,"Its quick movements confuse its enemies. Well equipped with claws and fangs, it also uses the sharp rocks in its mane as weapons.","Il fait tourner en bourrique ses ennemis à cause de sa vitesse. Outre ses crocs et ses griffes, il peut compter sur le roc acéré de sa crinière.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png,False,25.0,False,False,0.8,N/A,1,brown,False,False,False,False,70,90
wishiwashi-solo,Froussardine,water,Eau,none,none,7,746,"When it’s in trouble, its eyes moisten and begin to shine. The shining light attracts its comrades, and they stand together against their enemies.","Quand il est dans le pétrin, ses yeux deviennent luisants. Ses semblables accourent alors et forment avec lui un banc de combat.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png,False,0.3,False,False,0.2,N/A,1,blue,False,False,False,False,70,60
mareanie,Vorastérie,poison,Poison,water,Eau,7,747,"It plunges the poison spike on its head into its prey. When the prey has weakened, Mareanie deals the finishing blow with its 10 tentacles.",Les épines sur sa tête transpercent et empoisonnent l’ennemi. Ses dix tentacules se chargent ensuite du reste.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png,False,8.0,False,False,0.4,N/A,1,blue,False,False,False,False,70,190
toxapex,Prédastérie,poison,Poison,water,Eau,7,748,Toxapex crawls along the ocean floor on its 12 legs. It leaves a trail of Corsola bits scattered in its wake.,"Il arpente le fond des océans du haut de ses douze pattes, en laissant derrière lui une traînée de miettes de Corayon.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png,False,14.5,False,False,0.7,N/A,2,blue,True,False,False,False,70,75
mudbray,Tiboudet,ground,Sol,none,none,7,749,The mud stuck to Mudbray’s hooves enhances its grip and its powerful running gait.,La boue qui lui colle aux pattes lui sert de semelle antidérapante. Il peut ainsi courir à toute allure avec vigueur et assurance.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png,False,110.0,False,False,1.0,N/A,1,brown,False,False,False,False,70,190
mudsdale,Bourrinos,ground,Sol,none,none,7,750,"It spits a mud that provides resistance to both wind and rain, so the walls of old houses were often coated with it.","Une fois sèche, la boue qu’il crache reste solide même sous le vent et la pluie. Elle était autrefois très utilisée dans les revêtements muraux.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/750.png,False,920.0,False,False,2.5,N/A,2,brown,True,False,False,False,70,60
dewpider,Araqua,water,Eau,bug,Insecte,7,751,It crawls onto the land in search of food. Its water bubble allows it to breathe and protects its soft head.,Il lui arrive d’aller chercher sa nourriture sur la terre ferme. Sa bulle lui sert alors aussi bien à respirer qu’à protéger sa tête molle.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png,False,4.0,False,False,0.3,N/A,1,green,False,False,False,False,70,200
araquanid,Tarenbulle,water,Eau,bug,Insecte,7,752,"It delivers headbutts with the water bubble on its head. Small Pokémon get sucked into the bubble, where they drown.",Il se bat en donnant des « coups de bulle ». Les plus petits Pokémon peuvent se retrouver piégés à l’intérieur de sa bulle et mourir noyés.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png,False,82.0,False,False,1.8,N/A,2,green,True,False,False,False,70,100
fomantis,Mimantis,grass,Plante,none,none,7,753,"During the day, it sleeps and soaks up light. When night falls, it walks around looking for a safer place to sleep.","La journée, il passe son temps à flâner au soleil et à faire la sieste. Le soir venu, il part à la recherche d’un lieu plus sûr pour passer la nuit.",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png,False,1.5,False,False,0.3,N/A,1,pink,False,False,False,False,70,190
lurantis,Floramantis,grass,Plante,none,none,7,754,"It requires a lot of effort to maintain Lurantis’s vivid coloring, but some collectors enjoy this work and treat it as their hobby.",Préserver ses couleurs éclatantes requiert un travail titanesque. On trouve tout de même des gens assez fous pour s’y atteler.,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png,False,18.5,False,False,0.9,N/A,2,pink,True,False,False,False,70,75
